EGID;VOLUMEN
13124;650
13126;1152
210227012;1660
13128;1256
9006590;1407
13129;1195
13127;880
13033;720
13125;1631
13111;1028
13109;1620
13123;1493
210227134;110
13098;540
210071108;2565
13106;1015
13108;1321
13097;470
13099;1029
13100;1602
13104;2550
13102;1113
13105;900
210190274;845
13118;2010
210227153;125
210227062;670
13120;475
13119;450
210227185;238
210227061;636
13121;2417
210227085;450
210227021;1520
13101;1649
12874;2723
13110;1580
210227243;40
210227227;25
210227017;610
13122;2636
210227023;800
210227063;509
13116;748
210227030;1408
210227266;155
210227251;508
210227254;246
210227035;1300
210227088;320
210227090;1675
12898;13786
210227091;160
210227142;112
13137;2923
13103;745
13134;607
210226981;5826
13136;827
210227193;65
210227004;2347
210227178;115
210227001;1495
13038;616
210227095;140
210227064;250
13012;867
210226990;4400
210227056;220
13010;4107
12870;1260
210227135;100
210227038;255
210227169;179
13131;384
210226989;3138
210227186;43
210227047;880
210227145;100
210226992;1950
13130;905
13117;839
13113;955
13112;189
210226996;1103
13062;1299
13063;1462
210227066;238
12985;1003
13055;1108
210227194;75
210227200;30
13059;815
13053;608
13060;863
210227253;12
210227112;125
210227257;12
12996;1196
12999;847
210227007;1750
12894;2668
12859;1267
210227228;19
12947;932
210227129;135
12930;1028
210227147;105
210227019;2110
2258524;725
2258525;760
13013;1941
210226994;3445
12952;1024
210226988;4884
210226997;11180
210227003;1952
13093;848
13054;951
210226993;4544
210227013;1171
210227020;960
210227223;303
210227133;160
13083;2738
13094;1070
200294955;743
2258520;728
2258521;750
2258522;770
210227269;1234
2258528;965
210071184;2180
210227270;1354
210227271;805
12900;2905
12993;760
13002;938
12991;671
12992;629
12988;932
12990;1396
12986;771
12989;534
12987;1205
12994;677
12995;760
13000;934
13001;1048
12997;809
12998;717
12982;1344
12983;1110
12980;1300
12929;602
12925;761
12924;840
12923;805
12922;843
12920;990
12916;924
12915;680
12913;715
12912;633
12911;722
210227272;61
12908;1757
210227104;158
210227284;8
12907;699
12909;745
12910;980
12914;1307
12917;1057
12918;828
12919;679
12902;850
12903;640
12901;670
2258526;410
12905;694
12906;729
210227273;130
210227164;117
13011;2305
210226982;6646
12904;744
12939;530
12933;566
3014400;924
210227173;89
210227230;55
210227045;630
210227079;300
210227191;90
210227111;156
210227165;170
210227152;63
3014401;883
3014402;833
3014403;1075
210227053;336
3014404;1300
3133830;1297
3133831;1392
210227113;200
210227031;705
3133832;910
210227148;210
3133833;1348
210182359;959
210227115;250
200294928;863
210227073;435
210042176;877
210226995;3800
210227274;220
210040322;742
210227275;220
210001505;825
210227144;121
200298119;825
210227149;126
210045293;960
210045291;920
210000755;914
200299107;955
210227226;44
210227276;21
210227143;108
201002034;976
210053557;1276
210227010;900
201002961;1215
210166229;895
201003259;963
201004191;928
210170437;1027
210170438;907
210170439;1160
210171465;1013
210171557;1545
201004192;800
201002467;990
201004194;867
210227146;130
210227151;130
201004910;833
210227080;373
210227157;94
210227131;143
201020428;990
201020427;1267
210227044;770
210227277;65
210227060;350
201021718;930
210071002;1038
210227150;90
12959;824
201024666;1135
12880;765
210227278;34
210227225;24
210227175;74
210227249;15
201039542;740
210227236;36
210227137;90
210181475;1122
210191582;1800
210191570;1350
210185950;1124
210191559;554
210191572;1118
210191573;1624
210227187;80
210198208;1142
210227234;22
201024665;672
210198207;8980
210227280;88
210227192;115
210227089;180
210191578;905
210191579;905
210227125;130
210198706;5200
210198705;5240
210227054;760
210204796;995
210206518;490
210227221;30
210227287;12
12854;1030
210227220;53
210204793;845
210212385;340
191964747;1042
210202447;768
210215155;702
210215154;599
210215153;610
210215807;1035
210217262;883
210196757;580
210227213;31
210221018;2490
191958175;854
191964744;21
210221042;120
210226968;15
191964256;1085
210226911;150
13215;970
13235;1947
13216;2200
2258935;1271
13230;1325
210260171;52
13219;2303
13212;1924
13220;1097
210260145;200
13221;437
210260185;23
210260096;4784
13226;770
210260122;1200
13231;908
13234;1750
11526781;2445
210220146;580
210220145;2460
210260095;3361
2258840;687
13229;1030
210181146;633
210260100;1390
11527293;1082
210260104;1350
210260155;146
210260106;1945
200163003;1309
210260206;3259
210260103;2020
210260153;4553
210260105;1788
13186;533
13197;1360
13222;367
13187;1196
210260151;268
200295551;1083
13141;2194
210260161;176
210260143;190
13240;1885
13154;1504
210260164;170
13152;917
210260098;2910
13228;3464
2258857;1695
210260184;32
210260167;127
210260133;273
13150;760
13149;1900
13153;907
13139;2319
13179;1712
2258842;1136
210260152;1554
13174;1968
13140;930
13173;561
13172;523
13168;1657
210260154;102
210220381;1645
210220382;580
13238;363
13170;1444
9072011;3210
210220384;694
210260124;358
210260183;32
210220386;320
210260179;32
13155;1738
13156;2187
2258849;712
210260110;1740
13165;1407
210260165;123
13166;987
13167;1465
13164;2516
210260118;1152
210260172;150
13175;858
13157;1264
13158;930
13159;479
13160;1244
13161;1027
13163;1613
210260102;2210
210260139;340
210260140;340
210260121;863
2258884;2000
2258854;2146
210260120;725
13144;1718
210260137;160
210260187;32
201021791;3490
13146;715
13232;1930
210260130;300
9004377;1290
13225;801
13192;574
210220387;287
210260177;450
210220388;190
210260160;93
210260186;31
210260142;250
210260116;664
210260119;606
2258844;956
210260132;420
210189368;530
210260149;208
210260136;387
210260190;510
210260134;321
13138;2166
13237;2904
13236;2225
210260125;991
210260175;44
210260123;927
210260173;112
13171;2748
210260101;3055
210260129;488
210260099;2145
210260170;102
13185;828
210260191;560
2258853;700
210260192;117
210260156;87
210260182;22
210260117;800
210260113;740
210260097;2490
210260168;100
210189367;507
210260093;4818
13241;1210
210260147;163
210260107;1890
210260174;50
13242;1297
210071319;4088
210260146;581
210260114;1010
210260176;37
2258841;765
210260181;24
13213;970
210260180;36
210260178;34
13180;637
13181;847
210260131;400
13176;1366
210071330;3998
13142;10570
13239;1148
210071333;4300
210260201;7
210260126;305
13223;215
13178;920
13182;680
13183;1004
13184;1205
13214;1394
13189;811
210260150;150
13194;836
13195;995
210260135;224
13196;984
210260109;1422
13208;1068
13209;874
13210;857
13198;830
13199;780
13200;780
13201;780
13202;799
13203;904
13204;858
13205;858
13206;858
13207;904
210260193;1117
210260194;78
210260195;78
210260196;78
210260197;78
210260198;78
13145;1028
13188;1290
13227;505
210260157;223
13193;842
2258843;786
2258927;1022
2258847;2016
2258848;1300
13218;1077
3014405;611
2258846;777
2258851;700
210260158;94
2258852;700
210260159;94
3014406;875
210260108;1200
3014407;913
3014408;894
210260169;80
3014409;521
13233;2460
3014410;690
3014411;782
210260166;85
210181145;2658
2258858;1500
210260188;25
3014412;779
210260112;873
3063017;1140
3063018;730
200286960;870
13148;682
200295609;964
200295600;960
200295564;1170
210260199;175
210071358;2656
201002169;923
210181144;1356
201002173;830
201002172;822
210260163;95
210260162;90
201002174;1135
210181143;667
201003227;1158
210260115;1020
201004431;855
210260092;2600
201030329;875
201030332;965
201030339;1130
210260138;230
201039293;1330
210260144;200
201042065;976
210260200;95
210187675;1255
210193512;2210
210260189;18
210199486;806
210196804;1330
210204920;926
210204919;855
210260148;140
210260128;492
210215924;1045
210216463;660
210260127;385
210220385;1702
13169;1546
210295064;1430
13485;2475
210226079;357
13501;3492
210226095;220
2259226;1140
2259227;1120
2259228;1217
210226066;1400
3014419;3125
210226100;560
2259230;1348
13474;2607
210226127;44
210226119;40
210226081;1184
210226078;693
13507;4865
210226113;133
210226126;32
13475;2830
210226069;2100
210226086;450
201025479;4410
210226094;300
210071632;3351
13477;502
210226082;600
210226088;760
210226106;144
210226098;300
13478;2584
210226074;1050
210226085;706
13489;2658
210226111;92
210226080;590
13490;3671
210226068;1043
13491;3050
210196704;943
210226096;296
13492;2300
13493;1757
13494;1089
13496;2035
13495;2930
13497;2904
210226142;60
210224617;1458
13498;2515
13499;2629
210226076;966
210226073;1960
13487;1098
13486;680
13484;2880
210226093;760
210071676;1285
210071680;2060
13483;870
210226114;70
13513;3314
13480;1238
13514;365
210071686;716
13515;1049
210226130;20
210226075;912
13511;2962
13516;2720
210226083;470
13510;2230
210071696;1991
210226136;13
210226120;45
13518;1513
13509;3303
210226124;90
210226107;103
210071704;3152
210226077;1188
210226118;75
13502;3447
2259302;1935
13519;672
210226135;17
13504;1635
210226072;1349
210226090;1447
210226099;160
13508;1302
210226134;42
210226110;175
210226129;46
13505;1270
210226104;150
210226091;250
210226103;135
13506;1246
210226112;66
210226071;698
210226089;606
210226132;31
13521;2146
13522;1128
13488;3210
210226087;656
210226105;137
210226108;100
210226143;9
210226122;90
210226137;17
210226125;69
210226116;119
210226131;36
210226128;28
210226067;1400
210226133;20
210226138;43
210226121;315
210226101;169
13524;1380
210226064;3470
210226117;41
210226140;132
210226102;170
210226065;3562
13525;1209
210226084;975
210226092;450
210226097;367
3014420;860
210071765;2954
210226139;18
3014421;968
3014422;968
3014423;1014
3014424;1014
3043009;968
3014425;1010
3043010;1168
3042982;921
3043011;1216
200295852;1310
210226070;744
210071779;1054
210071780;1054
210071781;1054
210071782;1054
210071783;1218
210071784;1054
210071785;1213
210226115;77
210166311;960
210166312;1036
210226063;3488
210226061;5600
201027908;840
201027911;750
201027910;1805
201027909;910
210185688;707
210193755;5803
210202821;175
210202822;175
210202823;745
210199732;745
210202825;745
210199731;745
210202824;745
210199733;745
210199734;1137
210212069;3285
210222284;1840
210226141;45
210217460;2545
191970261;24
210217911;730
210217912;710
210217913;690
210217914;730
210217915;735
210217916;730
191970258;33
191970259;33
210242207;1630
13500;520
210280528;31
191904115;2044
191904112;1196
191961414;166
13929;1027
210210952;177
13894;814
210298698;5
210210954;263
210210955;107
2259569;1337
210268379;20
210210956;92
13912;2104
13913;696
13971;1005
13885;1531
13825;1843
14088;6420
13879;2918
13878;1395
13890;2107
210210960;55
14096;1548
14093;922
14092;1640
14091;1282
14101;4237
14102;673
14090;1394
14107;1943
13834;2063
2259552;793
13883;2494
13884;3076
3014458;1825
13864;1570
13865;360
210210961;37
14106;2291
210210964;7549
210210965;64
14105;1728
14104;1337
14080;50307
13748;571
13780;1288
13870;1579
13926;1133
13871;1201
13754;861
13869;3010
13868;1374
13859;4695
210211434;1780
13863;566
13860;770
13861;4807
14098;1784
14094;642
14095;1933
14031;6410
14030;1296
14029;1185
14034;4340
14025;602
14020;885
14021;656
14019;1137
210210969;39
14024;850
14075;832
14074;832
2259555;991
13726;2934
210210970;86
13745;940
210210971;277
13911;987
13759;4087
13756;998
13758;1364
13757;1406
13755;1291
13873;2717
13753;2086
13760;1662
210210973;41
13877;1800
13815;4555
210211886;609
210211476;523
13962;1103
2259567;4095
14097;424
13695;7152
14009;596
14026;2082
14032;3696
14010;705
14028;1011
13973;5558
13779;425
210210974;513
13892;4910
210210975;1553
13739;6485
210210976;67
13785;5407
2259651;23060
13854;1009
210210977;103
210210978;78
13977;442
2259652;8112
210210979;73
210210980;82
13862;2608
13738;8951
13957;903
210210981;34
14013;824
14027;1328
210210982;54
210210983;179
13983;1351
210210984;150
210210985;21
210210986;62
13981;826
13838;1172
210211890;550
210210988;90
210211469;80
13991;1116
13995;554
13946;668
2259557;1238
13972;2665
14099;792
14100;800
210210990;2611
2259556;7400
13716;1006
13996;547
210211431;127
210210991;42
2259558;4875
2259559;2617
210210992;2711
2259560;2036
210210993;508
13744;3089
13743;3089
13735;2988
13746;1250
13990;716
13820;563
13819;486
210210995;37
13817;576
210210996;37
14018;556
13750;605
13774;605
3014460;6022
13970;1106
13985;865
13945;684
13826;1098
13857;610
13715;1073
13749;931
210210997;173
14001;680
13776;522
210211475;9598
13856;782
13858;830
14053;632
14055;569
13969;910
13827;578
210211000;39
13964;1221
210211001;0
13975;203
13782;1100
210210959;24390
2259568;987
210211002;1144
13771;468
210211003;86
13772;716
13770;485
210211004;63
13984;1177
13920;906
210268376;22
13769;587
210211006;534
